,E+,SiteKBTU,OS
airterminal_cooledbeam.osm,23.1.0-87ed9199d4,6207055.279336649,3.7.0-alpha
unitary_vav_bypass_plenum.osm,23.1.0-87ed9199d4,3798926.843585401,3.7.0-alpha
foundation_kiva.rb,23.1.0-87ed9199d4,6348099.945010475,3.7.0-alpha
pvwatts.rb,23.1.0-87ed9199d4,7081094.315004778,3.7.0-alpha
additional_props.rb,23.1.0-87ed9199d4,7081094.315004778,3.7.0-alpha
coolingtowers.rb,23.1.0-87ed9199d4,7879725.020580779,3.7.0-alpha
heatpump_hot_water.rb,23.1.0-87ed9199d4,4530452.097043219,3.7.0-alpha
cooling_coils.osm,23.1.0-87ed9199d4,8172714.248812032,3.7.0-alpha
air_terminals.osm,23.1.0-87ed9199d4,9936715.647769554,3.7.0-alpha
surface_properties_lwr.osm,23.1.0-87ed9199d4,1950437.0265231507,3.7.0-alpha
coil_cooling_dx_airloop.rb,23.1.0-87ed9199d4,1095600.76571257,3.7.0-alpha
airloop_avms.rb,23.1.0-87ed9199d4,4180811.8395308396,3.7.0-alpha
vrf_watercooled.osm,23.1.0-87ed9199d4,7333043.061926465,3.7.0-alpha
baseline_sys08.rb,23.1.0-87ed9199d4,6553387.655099135,3.7.0-alpha
baseline_sys03.rb,23.1.0-87ed9199d4,7141716.698020018,3.7.0-alpha
multi_stage_electric.rb,23.1.0-87ed9199d4,2177334.966954956,3.7.0-alpha
airloop_avms.osm,23.1.0-87ed9199d4,4180811.8395308396,3.7.0-alpha
unitary_system.osm,23.1.0-87ed9199d4,,3.7.0-alpha
schedule_ruleset_2012_NonLeapYear.osm,23.1.0-87ed9199d4,6791820.529885153,3.7.0-alpha
daylighting_devices.rb,23.1.0-87ed9199d4,2941901.1252268963,3.7.0-alpha
ideal_loads_w_plenums.osm,23.1.0-87ed9199d4,1145200.0356185657,3.7.0-alpha
output_objects_2.rb,23.1.0-87ed9199d4,1957005.3991669219,3.7.0-alpha
vrf_airloophvac.rb,23.1.0-87ed9199d4,1889833.5998503172,3.7.0-alpha
unitary_vav_bypass_coiltypes.osm,23.1.0-87ed9199d4,2361334.7045213804,3.7.0-alpha
baseline_sys10.osm,23.1.0-87ed9199d4,5904786.921497529,3.7.0-alpha
utility_bill02.osm,23.1.0-87ed9199d4,5642080.450260287,3.7.0-alpha
coilsystem_integrated_heatpump.osm,23.1.0-87ed9199d4,1082833.6691019493,3.7.0-alpha
plantloop_avms.rb,23.1.0-87ed9199d4,7081094.315004778,3.7.0-alpha
vrf_fluid_temperature_control.rb,23.1.0-87ed9199d4,1444312.1624470423,3.7.0-alpha
evaporative_cooling.osm,23.1.0-87ed9199d4,7408792.606181904,3.7.0-alpha
coilsystem_dxhx.rb,23.1.0-87ed9199d4,1159066.6000887495,3.7.0-alpha
pv_and_storage_demandleveling.rb,23.1.0-87ed9199d4,7093738.195389758,3.7.0-alpha
heatexchanger_airtoair_sensibleandlatent.osm,23.1.0-87ed9199d4,3464423.2254844247,3.7.0-alpha
unitary_vav_bypass.osm,23.1.0-87ed9199d4,4587548.600370893,3.7.0-alpha
baseline_sys01.rb,23.1.0-87ed9199d4,7081094.315004778,3.7.0-alpha
python_plugin.rb,23.1.0-87ed9199d4,1044617.6828109166,3.7.0-alpha
