,E+,SiteKBTU,OS
additional_props.py,24.1.0-9d7789a3ac,7085198.363135735,3.8.0
baseline_sys03.rb,24.1.0-9d7789a3ac,7146389.436423163,3.8.0
baseline_sys04.osm,24.1.0-9d7789a3ac,4464247.071189334,3.8.0
zone_hvac.osm,24.1.0-9d7789a3ac,3878344.4400964538,3.8.0
availability_managers.py,24.1.0-9d7789a3ac,4283839.560508897,3.8.0
schedule_fixed_interval.rb,24.1.0-9d7789a3ac,4248978.846823773,3.8.0
daylighting_shades.rb,24.1.0-9d7789a3ac,7114154.176161307,3.8.0
heatpump_varspeed.py,24.1.0-9d7789a3ac,1578816.8899907053,3.8.0
interior_partitions.osm,24.1.0-9d7789a3ac,6130509.568700146,3.8.0
unitary_vav_bypass_plenum.rb,24.1.0-9d7789a3ac,3802367.4197321385,3.8.0
output_objects_2.osm,24.1.0-9d7789a3ac,1960445.9753136593,3.8.0
ems_scott.osm,24.1.0-9d7789a3ac,,3.8.0
vrf.py,24.1.0-9d7789a3ac,3812755.495370772,3.8.0
foundation_kiva_customblocks.osm,24.1.0-9d7789a3ac,4614447.650245385,3.8.0
multi_stage.py,24.1.0-9d7789a3ac,2979121.9035416003,3.8.0
water_economizer.osm,24.1.0-9d7789a3ac,6911643.570235163,3.8.0
coilsystem_dxhx.osm,24.1.0-9d7789a3ac,1160459.89125561,3.8.0
baseline_sys07.osm,24.1.0-9d7789a3ac,7567390.844923932,3.8.0
ghx_vertical_xing.py,24.1.0-9d7789a3ac,616.0811282036562,3.8.0
doas_heatexchanger_airtoair_sensibleandlatent.py,24.1.0-9d7789a3ac,3284698.1431306135,3.8.0
baseline_sys10.rb,24.1.0-9d7789a3ac,5918331.228146806,3.8.0
utility_bill01.py,24.1.0-9d7789a3ac,7082610.82239728,3.8.0
airloop_and_zonehvac.py,24.1.0-9d7789a3ac,4539333.143460555,3.8.0
fluid_coolers.py,24.1.0-9d7789a3ac,5309510.37908475,3.8.0
space_load_instances.osm,24.1.0-9d7789a3ac,4986645.955221222,3.8.0
plant_op_temp_schemes.rb,24.1.0-9d7789a3ac,7822154.608692948,3.8.0
photovoltaics_sandia.rb,24.1.0-9d7789a3ac,1960493.3661696748,3.8.0
meters.py,24.1.0-9d7789a3ac,7824988.5818826845,3.8.0
outputcontrol_timestamp.py,24.1.0-9d7789a3ac,1960445.9753136593,3.8.0
coil_waterheating_desuperheater.osm,24.1.0-9d7789a3ac,2662949.068547484,3.8.0
surface_properties_ground_and_solarmult.rb,24.1.0-9d7789a3ac,2582024.4428151324,3.8.0
baseline_sys05.py,24.1.0-9d7789a3ac,7416744.791821334,3.8.0
zone_hvac.py,24.1.0-9d7789a3ac,5047116.687497212,3.8.0
utility_bill02.osm,24.1.0-9d7789a3ac,5658164.906792005,3.8.0
setpoint_managers.rb,24.1.0-9d7789a3ac,8018314.839912993,3.8.0
baseline_sys02.py,24.1.0-9d7789a3ac,4275603.029733375,3.8.0
heatexchanger_airtoair_sensibleandlatent.py,24.1.0-9d7789a3ac,3458679.4537353264,3.8.0
schedule_fixed_interval.py,24.1.0-9d7789a3ac,4248978.846823773,3.8.0
heatexchanger_desiccant_balancedflow.py,24.1.0-9d7789a3ac,5271701.954155452,3.8.0
unitary_system_performance_multispeed.rb,24.1.0-9d7789a3ac,2148995.2350575873,3.8.0
dsn_oa_w_ideal_loads.osm,24.1.0-9d7789a3ac,6495826.721382508,3.8.0
shadowcalculation.osm,24.1.0-9d7789a3ac,2940905.9172505676,3.8.0
sizing_zone_dszad.osm,24.1.0-9d7789a3ac,2940905.9172505676,3.8.0
headered_pumps.osm,24.1.0-9d7789a3ac,7695649.45764473,3.8.0
multiple_airloops.rb,24.1.0-9d7789a3ac,13205063.945574762,3.8.0
heatpump_hot_water.osm,24.1.0-9d7789a3ac,4531693.737470829,3.8.0
water_economizer.rb,24.1.0-9d7789a3ac,7879146.852137389,3.8.0
hot_water.osm,24.1.0-9d7789a3ac,7156246.734474421,3.8.0
baseline_sys02.osm,24.1.0-9d7789a3ac,3957126.9991368963,3.8.0
epw_design_conditions.osm,24.1.0-9d7789a3ac,5648127.523487886,3.8.0
zone_fan_exhaust.rb,24.1.0-9d7789a3ac,4124492.546241822,3.8.0
chillers_tertiary.osm,24.1.0-9d7789a3ac,3131891.066993701,3.8.0
airterminal_fourpipebeam.osm,24.1.0-9d7789a3ac,6122822.771854405,3.8.0
coil_waterheating_desuperheater.rb,24.1.0-9d7789a3ac,2656077.3944252124,3.8.0
ems.rb,24.1.0-9d7789a3ac,7085198.363135735,3.8.0
setpoint_manager_systemnodereset.osm,24.1.0-9d7789a3ac,3194352.215222348,3.8.0
zone_air_movement.py,24.1.0-9d7789a3ac,34215288.13887525,3.8.0
baseline_sys08.py,24.1.0-9d7789a3ac,6557302.139806029,3.8.0
baseline_sys01.osm,24.1.0-9d7789a3ac,5654041.902318642,3.8.0
vrf_fluid_temperature_control.rb,24.1.0-9d7789a3ac,1591830.4190526071,3.8.0
daylighting_devices.rb,24.1.0-9d7789a3ac,2943142.7656545066,3.8.0
schedule_fixed_interval.osm,24.1.0-9d7789a3ac,4177930.475485087,3.8.0
lowtemprad_varflow.py,24.1.0-9d7789a3ac,2089235.3656218331,3.8.0
dsn_oa_w_ideal_loads.rb,24.1.0-9d7789a3ac,6494499.7774140695,3.8.0
airloop_and_zonehvac.rb,24.1.0-9d7789a3ac,4539333.143460555,3.8.0
coil_cooling_dx.osm,24.1.0-9d7789a3ac,1097050.925906649,3.8.0
fan_on_off.osm,24.1.0-9d7789a3ac,7591996.177367265,3.8.0
unitary_vav_bypass.py,24.1.0-9d7789a3ac,4590960.742004022,3.8.0
baseline_sys03.py,24.1.0-9d7789a3ac,7146389.436423163,3.8.0
heatexchanger_desiccant_balancedflow.rb,24.1.0-9d7789a3ac,5271701.954155452,3.8.0
space_load_instances.py,24.1.0-9d7789a3ac,4986645.955221222,3.8.0
cooling_coils.osm,24.1.0-9d7789a3ac,8175150.138811237,3.8.0
baseline_sys05.osm,24.1.0-9d7789a3ac,6988568.407719792,3.8.0
multiple_loops_w_plenums.rb,24.1.0-9d7789a3ac,6491343.546403426,3.8.0
ideal_plant.py,24.1.0-9d7789a3ac,7161668.248402613,3.8.0
unitary_system_performance_multispeed.py,24.1.0-9d7789a3ac,2148995.2350575873,3.8.0
vrf_airloophvac.rb,24.1.0-9d7789a3ac,1890667.6789161928,3.8.0
infiltration.rb,24.1.0-9d7789a3ac,1044617.6828109166,3.8.0
ExampleModel.rb,24.1.0-9d7789a3ac,162787.59041381226,3.8.0
multi_stage_electric.py,24.1.0-9d7789a3ac,2179344.3392500198,3.8.0
dual_duct.osm,24.1.0-9d7789a3ac,5386236.174974113,3.8.0
zone_hvac2.py,24.1.0-9d7789a3ac,4223766.911423439,3.8.0
air_chillers.osm,24.1.0-9d7789a3ac,4223624.738855392,3.8.0
chiller_reformulated.osm,24.1.0-9d7789a3ac,1403669.7643280074,3.8.0
coil_waterheating_desuperheater_2.py,24.1.0-9d7789a3ac,4678595.912948191,3.8.0
zone_hvac_cooling_panel.py,24.1.0-9d7789a3ac,1045034.7223438543,3.8.0
fan_systemmodel.rb,24.1.0-9d7789a3ac,12020406.283237554,3.8.0
vrf_fluid_temperature_control_hr.py,24.1.0-9d7789a3ac,1657315.1038950542,3.8.0
humidity_control.py,24.1.0-9d7789a3ac,7921770.188037878,3.8.0
humidity_control.osm,24.1.0-9d7789a3ac,7924443.032317162,3.8.0
doas_heatexchanger_airtoair_sensibleandlatent.osm,24.1.0-9d7789a3ac,3284698.1431306135,3.8.0
photovoltaics.osm,24.1.0-9d7789a3ac,5648658.301075261,3.8.0
performanceprecisiontradeoffs.py,24.1.0-9d7789a3ac,4411842.26260721,3.8.0
elcd_no_generators.rb,24.1.0-9d7789a3ac,1051195.5336258907,3.8.0
transformer.rb,24.1.0-9d7789a3ac,7085198.363135735,3.8.0
photovoltaics_sandia.py,24.1.0-9d7789a3ac,1960493.3661696748,3.8.0
baseline_sys04.rb,24.1.0-9d7789a3ac,4437111.067034763,3.8.0
zone_air_movement.osm,24.1.0-9d7789a3ac,34216814.124438964,3.8.0
setpoint_managers.py,24.1.0-9d7789a3ac,8018314.839912993,3.8.0
zone_control_contaminant_controller.osm,24.1.0-9d7789a3ac,6764324.355224865,3.8.0
multi_stage_electric.osm,24.1.0-9d7789a3ac,2178339.653102488,3.8.0
vrf_fluid_temperature_control.osm,24.1.0-9d7789a3ac,1591830.4190526071,3.8.0
moisture_settings.rb,24.1.0-9d7789a3ac,7085653.315353486,3.8.0
unitary_vav_bypass.osm,24.1.0-9d7789a3ac,4590960.742004022,3.8.0
water_heaters.osm,24.1.0-9d7789a3ac,6302614.201406638,3.8.0
ghx_vertical_xing.rb,24.1.0-9d7789a3ac,616.0811282036562,3.8.0
coil_userdefined.osm,24.1.0-9d7789a3ac,3187272.021333608,3.8.0
transformer.osm,24.1.0-9d7789a3ac,5648137.00165909,3.8.0
ideal_plant.rb,24.1.0-9d7789a3ac,7161668.248402613,3.8.0
evaporative_cooling.osm,24.1.0-9d7789a3ac,7408792.606181904,3.8.0
hightemprad.osm,24.1.0-9d7789a3ac,4425301.26571566,3.8.0
pv_and_storage_demandleveling.py,24.1.0-9d7789a3ac,7098088.675971996,3.8.0
chillers_tertiary.py,24.1.0-9d7789a3ac,3131891.066993701,3.8.0
baseline_sys07.py,24.1.0-9d7789a3ac,7824988.5818826845,3.8.0
hot_water.rb,24.1.0-9d7789a3ac,7154682.8362259045,3.8.0
zone_hvac2.osm,24.1.0-9d7789a3ac,4223624.738855392,3.8.0
design_day.py,24.1.0-9d7789a3ac,1044617.6828109166,3.8.0
coilsystem_dxhx_desiccant_balancedflow.rb,24.1.0-9d7789a3ac,1160459.89125561,3.8.0
plant_op_deltatemp_schemes.rb,24.1.0-9d7789a3ac,3080699.4643255784,3.8.0
chiller_electric_ashrae205.py,24.1.0-9d7789a3ac,3136905.0195601583,3.8.0
humidity_control.rb,24.1.0-9d7789a3ac,7921770.188037878,3.8.0
chiller_electric_ashrae205.osm,24.1.0-9d7789a3ac,3136905.0195601583,3.8.0
schedule_ruleset_2012_NonLeapYear.rb,24.1.0-9d7789a3ac,6791223.405099357,3.8.0
interior_partitions.py,24.1.0-9d7789a3ac,3587592.0602691406,3.8.0
chiller_reformulated.rb,24.1.0-9d7789a3ac,1403669.7643280074,3.8.0
schedule_ruleset_2012_NonLeapYear.osm,24.1.0-9d7789a3ac,6792683.043464638,3.8.0
surface_properties.rb,24.1.0-9d7789a3ac,8783098.996122604,3.8.0
heatpump_varspeed.osm,24.1.0-9d7789a3ac,1578816.8899907053,3.8.0
coil_userdefined.py,24.1.0-9d7789a3ac,3187272.021333608,3.8.0
shadingcontrol_singlezone.rb,24.1.0-9d7789a3ac,6468169.417811765,3.8.0
solar_collector_flat_plate_photovoltaicthermal.rb,24.1.0-9d7789a3ac,7160341.304434175,3.8.0
scheduled_infiltration.osm,24.1.0-9d7789a3ac,745657.2067216899,3.8.0
photovoltaics.rb,24.1.0-9d7789a3ac,7085634.359011078,3.8.0
output_objects_2.py,24.1.0-9d7789a3ac,1960445.9753136593,3.8.0
zone_mixing.py,24.1.0-9d7789a3ac,1044617.6828109166,3.8.0
baseline_sys08.rb,24.1.0-9d7789a3ac,6557302.139806029,3.8.0
tablelookup.osm,24.1.0-9d7789a3ac,2245065.9783725454,3.8.0
air_terminals.py,24.1.0-9d7789a3ac,8522856.849398177,3.8.0
multiple_loops_w_plenums.osm,24.1.0-9d7789a3ac,6491343.546403426,3.8.0
solar_collector_flat_plate_photovoltaicthermal.py,24.1.0-9d7789a3ac,7160341.304434175,3.8.0
additional_props.rb,24.1.0-9d7789a3ac,7085198.363135735,3.8.0
coil_waterheating_desuperheater.py,24.1.0-9d7789a3ac,2655830.961973931,3.8.0
plenums.osm,24.1.0-9d7789a3ac,5222557.636467207,3.8.0
python_plugin.py,24.1.0-9d7789a3ac,,3.8.0
plant_op_temp_schemes.osm,24.1.0-9d7789a3ac,7822154.608692948,3.8.0
doas.osm,24.1.0-9d7789a3ac,5717280.260585946,3.8.0
surface_properties_lwr.osm,24.1.0-9d7789a3ac,1953943.94986831,3.8.0
ideal_loads_w_plenums.rb,24.1.0-9d7789a3ac,1145512.815268269,3.8.0
airterminal_cooledbeam.rb,24.1.0-9d7789a3ac,6212931.745482592,3.8.0
solar_collector_flat_plate_water.py,24.1.0-9d7789a3ac,7567153.890643854,3.8.0
multiple_loops_w_plenums.py,24.1.0-9d7789a3ac,6491343.546403426,3.8.0
lowtemprad_electric.osm,24.1.0-9d7789a3ac,2104267.745150002,3.8.0
fuelcell.rb,24.1.0-9d7789a3ac,7458827.871963244,3.8.0
meters.osm,24.1.0-9d7789a3ac,7824988.5818826845,3.8.0
daylighting_devices.py,24.1.0-9d7789a3ac,2943142.7656545066,3.8.0
unitary_systems_airloop_and_zonehvac.rb,24.1.0-9d7789a3ac,7295452.634934838,3.8.0
ghx_horizontal_trench_xing.py,24.1.0-9d7789a3ac,729.8191826412543,3.8.0
headered_pumps.py,24.1.0-9d7789a3ac,7694521.555271557,3.8.0
fan_componentmodel.rb,24.1.0-9d7789a3ac,3924588.4373965403,3.8.0
zone_property_user_view_factors_by_surface_name.py,24.1.0-9d7789a3ac,4511164.018644843,3.8.0
ptac_othercoils.osm,24.1.0-9d7789a3ac,4895816.640581597,3.8.0
vrf_airloophvac.osm,24.1.0-9d7789a3ac,1890677.157087396,3.8.0
shadowcalculation.py,24.1.0-9d7789a3ac,2940905.9172505676,3.8.0
plant_op_temp_schemes.py,24.1.0-9d7789a3ac,7822154.608692948,3.8.0
airterminal_inletsidemixer.rb,24.1.0-9d7789a3ac,3364030.4361008382,3.8.0
lowtemprad_constflow.py,24.1.0-9d7789a3ac,8999011.736129979,3.8.0
transformer.py,24.1.0-9d7789a3ac,7085198.363135735,3.8.0
generator_windturbine.osm,24.1.0-9d7789a3ac,2940905.9172505676,3.8.0
doas_coil_cooling_dx_two_speed.rb,24.1.0-9d7789a3ac,3386759.0906459517,3.8.0
air_chillers.py,24.1.0-9d7789a3ac,12543866.722444192,3.8.0
coil_waterheating_desuperheater_2.osm,24.1.0-9d7789a3ac,4678804.43271466,3.8.0
surface_properties_ground_and_solarmult.osm,24.1.0-9d7789a3ac,2576650.3197429567,3.8.0
dual_duct.py,24.1.0-9d7789a3ac,5386236.174974113,3.8.0
pvwatts.osm,24.1.0-9d7789a3ac,5654041.902318642,3.8.0
refrigeration_system_2.osm,24.1.0-9d7789a3ac,3680610.8324566893,3.8.0
surfacecontrol_moveableinsulation.osm,24.1.0-9d7789a3ac,2952573.5460016243,3.8.0
vrf.osm,24.1.0-9d7789a3ac,3764653.7765148715,3.8.0
coolingtowers.osm,24.1.0-9d7789a3ac,7602611.729114775,3.8.0
centralheatpumpsystem.py,24.1.0-9d7789a3ac,7650590.231745035,3.8.0
tablelookup.rb,24.1.0-9d7789a3ac,2245065.9783725454,3.8.0
ghx_horizontal_trench_kusuda.osm,24.1.0-9d7789a3ac,729.8191826412543,3.8.0
surface_properties_lwr.py,24.1.0-9d7789a3ac,1953811.255471466,3.8.0
ghx_horizontal_trench_xing.rb,24.1.0-9d7789a3ac,729.8191826412543,3.8.0
airterminal_cooledbeam.osm,24.1.0-9d7789a3ac,6210382.117428949,3.8.0
coil_cooling_dx_singlespeed_thermalstorage.osm,24.1.0-9d7789a3ac,1137010.8956990584,3.8.0
vrf_airloophvac.py,24.1.0-9d7789a3ac,1890667.6789161928,3.8.0
daylighting_no_shades.py,24.1.0-9d7789a3ac,7011401.32214814,3.8.0
plantloop_avms_temp.py,24.1.0-9d7789a3ac,7091027.438425662,3.8.0
baseline_sys10.osm,24.1.0-9d7789a3ac,5905668.391419421,3.8.0
ptac_othercoils.py,24.1.0-9d7789a3ac,4540906.519880275,3.8.0
heatexchanger_airtoair_sensibleandlatent.osm,24.1.0-9d7789a3ac,3465020.3502702224,3.8.0
