,E+,SiteKBTU,OS
vrf_airloophvac.rb,23.2.0-7636e6b3e9,1889833.5998503172,3.7.0
unitary_vav_bypass_coiltypes.osm,23.2.0-7636e6b3e9,2361334.7045213804,3.7.0
baseline_sys10.osm,23.2.0-7636e6b3e9,5904786.921497529,3.7.0
utility_bill02.osm,23.2.0-7636e6b3e9,5642080.450260287,3.7.0
coilsystem_integrated_heatpump.osm,23.2.0-7636e6b3e9,1082833.6691019493,3.7.0
plantloop_avms.rb,23.2.0-7636e6b3e9,7081094.315004778,3.7.0
vrf_fluid_temperature_control.rb,23.2.0-7636e6b3e9,1591953.6352782478,3.7.0
evaporative_cooling.osm,23.2.0-7636e6b3e9,7408792.606181904,3.7.0
coilsystem_dxhx.rb,23.2.0-7636e6b3e9,1159066.6000887495,3.7.0
pv_and_storage_demandleveling.rb,23.2.0-7636e6b3e9,7093738.195389758,3.7.0
heatexchanger_airtoair_sensibleandlatent.osm,23.2.0-7636e6b3e9,3464423.2254844247,3.7.0
unitary_vav_bypass.osm,23.2.0-7636e6b3e9,4587548.600370893,3.7.0
baseline_sys01.rb,23.2.0-7636e6b3e9,7081094.315004778,3.7.0
python_plugin.rb,23.2.0-7636e6b3e9,1044617.6828109166,3.7.0
